metric,x_value,test_type,comparison,statistic,p_value,effect_size,n_group_1,n_group_2,p_adj,metric_label
network_bursts_count_ratio,3,welch_t,20uM vs NPH,2.381378104709003,0.04386029596430287,1.1207439919807336,9.0,12.0,0.32862474814066955,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,CT vs IVH-E,-1.6884561847849895,0.11954340050371154,-0.7478017301424372,12.0,10.0,0.5123133730380086,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,CT vs IVH-L,-0.5876653278004562,0.5695313996444125,-0.2504658443111703,12.0,11.0,0.8602442180962202,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,CT vs NPH,4.808034385454381,8.865460511239206e-05,1.9628718183532212,12.0,12.0,0.007988155622835369,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,IVH-E vs IVH-L,-0.04283818643506316,0.9665434591982658,-0.018338211017811402,10.0,11.0,0.9898710043286312,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,IVH-E vs NPH,3.723337559051422,0.0036635247822163937,1.6528287318387793,10.0,12.0,0.09705251331666215,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,3,welch_t,IVH-L vs NPH,1.2285437824925516,0.2469608029956392,0.5236731221934626,11.0,12.0,0.6545478821022278,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,anova,all_groups,1.9918502677366385,0.09392284408362425,,,,0.09392284408362425,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,10uM vs 20uM,-0.6073271444464058,0.5514297626864035,-0.256997089436156,12.0,9.0,0.8498061411263068,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,10uM vs CT,0.702975180757089,0.49608249176636765,0.2872434678593701,12.0,11.0,0.8280341198400321,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,10uM vs IVH-E,-1.182509958087336,0.25349744216919856,-0.4979972839058549,12.0,9.0,0.6582898800466933,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,10uM vs IVH-L,-0.4699775612116447,0.6470702451515102,-0.2150066570368592,12.0,9.0,0.8974901319191694,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,10uM vs NPH,2.067582596798412,0.06180351447783797,0.8440870605357863,12.0,12.0,0.37678121841652884,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,20uM vs CT,2.2394033598309626,0.052175849215513666,1.049414494695786,9.0,11.0,0.35806561552534416,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,20uM vs IVH-E,-0.7683331383323712,0.45357732945816376,-0.3621957148834409,9.0,9.0,0.8020031365664978,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,20uM vs IVH-L,-0.17264186326859976,0.8665993342564636,-0.0813841548226051,9.0,9.0,0.9547377449362848,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,20uM vs NPH,4.391794289645842,0.001701382896063321,2.0488277229248277,9.0,12.0,0.05468730737346389,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,CT vs IVH-E,-3.5496394526487425,0.006111729831702213,-1.66151962510782,11.0,9.0,0.11459493434441649,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,CT vs IVH-L,-0.8575479055510059,0.415854229124358,-0.40403079286332183,11.0,9.0,0.7981056396665869,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,CT vs NPH,6.3398008089105495,2.7761992326797774e-06,2.6389487555760383,11.0,12.0,0.0012492896547058997,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,IVH-E vs IVH-L,0.12243665884224894,0.9052001427127669,0.057717194488785394,9.0,9.0,0.9675535967238602,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,IVH-E vs NPH,5.889064766197749,0.00020326459522937968,2.7419389037436117,9.0,12.0,0.01303348055965973,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,6,welch_t,IVH-L vs NPH,1.5151976776831764,0.16775355687158908,0.713575605841357,9.0,12.0,0.5579232437887724,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,anova,all_groups,1.5709716365256674,0.17940836331192547,,,,0.17940836331192547,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,10uM vs 20uM,0.428534364852248,0.6733778405186707,0.1537138835019995,16.0,11.0,0.8974901319191694,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,10uM vs CT,1.0310973991820516,0.3175777029996129,0.3650140219959192,16.0,15.0,0.7183254819094816,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,10uM vs IVH-E,-0.6368125776273775,0.5310269611073606,-0.25184794243459013,16.0,8.0,0.8428999382656517,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,10uM vs IVH-L,0.5344539132927039,0.5976521007550928,0.19796889413098046,16.0,12.0,0.8737148418872119,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,10uM vs NPH,1.6164385954878076,0.12350263770471613,0.5730895150579989,16.0,15.0,0.5123133730380086,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,20uM vs CT,1.5964600254737937,0.12781173767620127,0.6465922240723087,11.0,15.0,0.5123133730380086,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,20uM vs IVH-E,-1.4491194781339778,0.18085440322326382,-0.7075242983919798,11.0,8.0,0.5671392435572734,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,20uM vs IVH-L,0.2678731195305006,0.7924899159287324,0.11006539476752587,11.0,12.0,0.9373539890921735,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,20uM vs NPH,2.7976499884574233,0.010170351775057644,1.0985330591095694,11.0,15.0,0.1556647925382272,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,CT vs IVH-E,-2.220690620065708,0.057533347247083234,-1.082457332432382,15.0,8.0,0.375217482046195,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,CT vs IVH-L,-0.5015883276965122,0.6245382773486282,-0.20296548052773025,15.0,12.0,0.8894559512905152,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,CT vs NPH,1.7119213778667282,0.09966096140245431,0.6251053035552881,15.0,15.0,0.4831912594190586,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,IVH-E vs IVH-L,1.3462417149058894,0.1966969720380005,0.6079841058884143,8.0,12.0,0.5940512578328874,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,IVH-E vs NPH,2.8706168468869158,0.018287678566005477,1.3617671114574375,8.0,15.0,0.20071842328542597,network_bursts_count (ratio to baseline)
network_bursts_count_ratio,9,welch_t,IVH-L vs NPH,1.2745276600495459,0.22204815838955766,0.5108383969420948,12.0,15.0,0.6288819268244588,network_bursts_count (ratio to baseline)
network_bursts_duration_mean_ratio,-6,anova,all_groups,0.6763127955628239,0.643204464121705,,,,0.643204464121705,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,10uM vs 20uM,-1.8201509518058592,0.09412197747769196,-0.8843226289412927,12.0,6.0,0.4758976389321504,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,10uM vs CT,-0.9049435353516467,0.3766524666985439,-0.3808951291749967,12.0,10.0,0.7721804556462176,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,10uM vs IVH-E,-0.25102339226352977,0.8043590283912487,-0.10641894837342011,12.0,10.0,0.9396974984319634,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,10uM vs IVH-L,-0.4116267276181529,0.6849134064278823,-0.17214374016308065,12.0,11.0,0.8974901319191694,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,10uM vs NPH,-0.0504457452678959,0.9603055381131463,-0.021181874114687235,12.0,11.0,0.9888729797503796,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,20uM vs CT,1.214570306171136,0.25585354652771497,0.6439419549816094,6.0,10.0,0.6582898800466933,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,20uM vs IVH-E,1.6864318739801902,0.12195378199313177,0.876397073814042,6.0,10.0,0.5123133730380086,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,20uM vs IVH-L,1.34025033707016,0.20330529632279626,0.6547370609331776,6.0,11.0,0.6099158889683888,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,20uM vs NPH,1.5049863706787772,0.1539074248432176,0.7149348069454995,6.0,11.0,0.5421705371005096,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,CT vs IVH-E,0.6890172352890294,0.4998414423711296,0.30813787515504737,10.0,10.0,0.8280341198400321,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,CT vs IVH-L,0.37033371332083975,0.7157301506989948,0.1600974178595979,10.0,11.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,CT vs NPH,0.6635199928850521,0.5169365183107162,0.28585091538533114,10.0,11.0,0.8369827141369556,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,IVH-E vs IVH-L,-0.20126807847203404,0.8427133735780244,-0.08731632956948136,10.0,11.0,0.9424028064359066,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,IVH-E vs NPH,0.15150292676087132,0.8813949420989767,0.06546383588545221,10.0,11.0,0.9607806625571627,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-6,welch_t,IVH-L vs NPH,0.3002640130302863,0.7671873559297165,0.1280330053477348,11.0,11.0,0.9330290388092745,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,anova,all_groups,2.0124224748329906,0.12831878292533053,,,,0.12831878292533053,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,10uM vs 20uM,-0.30804758617986416,0.7713040054156669,-0.23386431683318928,4.0,3.0,0.9330290388092745,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,10uM vs CT,1.3074172623940825,0.27687819859531,0.9244836120792075,4.0,4.0,0.6780311888633372,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,10uM vs IVH-E,1.4850773903012788,0.23052122483518078,1.0501082932688555,4.0,4.0,0.6306051743211633,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,10uM vs IVH-L,0.9323025844260122,0.38767989496541205,0.6592374795653769,4.0,4.0,0.7840716976828558,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,10uM vs NPH,-0.6437795134420304,0.5535247020568332,-0.4552208595438359,4.0,4.0,0.8515764647028203,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,20uM vs CT,1.6504829916174615,0.2333799487959479,1.3409481910252787,3.0,4.0,0.6345678366052964,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,20uM vs IVH-E,1.8194964420084676,0.20571410708617482,1.480941703325374,3.0,4.0,0.6118316081211198,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,20uM vs IVH-L,1.2259184826363048,0.2825420222098406,0.938972721051829,3.0,4.0,0.683569408572195,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,20uM vs NPH,-0.22222432652301027,0.8397758323791528,-0.1770441124158896,3.0,4.0,0.9412182430152398,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,CT vs IVH-E,0.720188232671409,0.49985994929600486,0.5092499830527083,4.0,4.0,0.8280341198400321,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,CT vs IVH-L,-0.09506437851120991,0.9297997505435356,-0.06722066669456123,4.0,4.0,0.9780512061475436,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,CT vs NPH,-4.196088597860027,0.01367200395641377,-2.9670827020063766,4.0,4.0,0.17090004945517212,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,IVH-E vs IVH-L,-0.286970173263666,0.7918937660996626,-0.20291855551301666,4.0,4.0,0.9373539890921735,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,IVH-E vs NPH,-4.679863508525605,0.011802445522013648,-3.3091632219059233,4.0,4.0,0.160408493303838,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,-3,welch_t,IVH-L vs NPH,-1.9680297334299621,0.11331835755709081,-1.3916071700850796,4.0,4.0,0.5013026246877095,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,anova,all_groups,0.17414920784253007,0.9715560469976922,,,,0.9715560469976922,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,10uM vs 20uM,-0.6703034215994742,0.5087365110329105,-0.25353461325691373,16.0,12.0,0.830967077912195,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,10uM vs CT,-0.47575192345621903,0.6386595754776934,-0.16820370561921788,16.0,16.0,0.8974901319191694,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,10uM vs IVH-E,-0.2429904783238596,0.8098666852246938,-0.08591010749328196,16.0,16.0,0.9396974984319634,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,10uM vs IVH-L,-0.048122280412006745,0.9619443394457696,-0.01701379540274527,16.0,16.0,0.9891383156338734,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,10uM vs NPH,-0.3799268792028369,0.7072547324390013,-0.13432443631968413,16.0,16.0,0.9106284108656669,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,20uM vs CT,0.3548996389961711,0.7269166854095255,0.13960634442757458,12.0,16.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,20uM vs IVH-E,0.5357758464867123,0.5978778052606541,0.20788508585468224,12.0,16.0,0.8737148418872119,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,20uM vs IVH-L,0.6686511983134706,0.510179578555835,0.2555560252825482,12.0,16.0,0.8318145302540787,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,20uM vs NPH,0.4326758389873688,0.6702475223060631,0.16937439770445464,12.0,16.0,0.8974901319191694,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,CT vs IVH-E,0.27906821996829456,0.7822017328323325,0.09866551537662008,16.0,16.0,0.9351286638059629,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,CT vs IVH-L,0.4676167864827607,0.6440244354389937,0.165327500359311,16.0,16.0,0.8974901319191694,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,CT vs NPH,0.12231915021545094,0.9034678477067881,0.04324635029316066,16.0,16.0,0.9675535967238602,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,IVH-E vs IVH-L,0.20937135787376998,0.8356389878778284,0.07402395346938911,16.0,16.0,0.940093861362557,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,IVH-E vs NPH,-0.16063964321113472,0.8734751990258421,-0.056794690520990454,16.0,16.0,0.9586922916137293,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,0,welch_t,IVH-L vs NPH,-0.3604664823536142,0.7213235816094357,-0.1274441470313508,16.0,16.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,anova,all_groups,1.4371901646688856,0.2241105637276404,,,,0.2241105637276404,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,10uM vs 20uM,0.07876574925579717,0.938242131547832,0.03521750064760076,12.0,9.0,0.9784680398528955,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,10uM vs CT,-0.35369791730021205,0.7269326411041875,-0.14439657007844037,12.0,12.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,10uM vs IVH-E,0.48781216194474825,0.6314059406242012,0.204495461207433,12.0,10.0,0.8949060575776079,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,10uM vs IVH-L,1.9364230759644663,0.0675016112204062,0.8117340747416278,12.0,11.0,0.40500966732243715,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,10uM vs NPH,0.3458989940495025,0.7327076105001955,0.1412126729938793,12.0,12.0,0.9197166658998269,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,20uM vs CT,-0.3679936913248125,0.7179620669868978,-0.16463273326091393,9.0,12.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,20uM vs IVH-E,0.28896890137578257,0.7777485593597006,0.13484852110315237,9.0,10.0,0.9351286638059629,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,20uM vs IVH-L,1.578718961102734,0.13260191657790482,0.7096380416488617,9.0,11.0,0.5123133730380086,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,20uM vs NPH,0.20652960181310065,0.8390483422966305,0.09215294739933205,9.0,12.0,0.9412182430152398,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,CT vs IVH-E,0.9070773586798868,0.37596892419697814,0.3803816129992354,12.0,10.0,0.7721804556462176,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,CT vs IVH-L,2.2515723183645253,0.03615624303386042,0.9440142171398328,12.0,11.0,0.3069869691554187,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,CT vs NPH,0.6955717179916393,0.49399097820739,0.28396596476509894,12.0,12.0,0.8280341198400321,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,IVH-E vs IVH-L,1.7710727899400673,0.09682906334592387,0.7627413639331823,10.0,11.0,0.4831912594190586,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,IVH-E vs NPH,-0.07343048337883869,0.9422616915877084,-0.03074785084879861,10.0,12.0,0.9800273363970811,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,3,welch_t,IVH-L vs NPH,-1.610246242526429,0.12324227908007777,-0.6745724638577232,11.0,12.0,0.5123133730380086,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,anova,all_groups,2.769617921042328,0.026396449766374314,,,,0.026396449766374314,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,10uM vs 20uM,-0.7746372466576565,0.45533906020481785,-0.3567146899558271,12.0,9.0,0.8035395180085021,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,10uM vs CT,0.9568175999261987,0.35101480578759103,0.3954512352469596,12.0,11.0,0.748609775376379,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,10uM vs IVH-E,2.5241182647632963,0.0226043123805173,1.1239575081261148,12.0,9.0,0.23118046752801782,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,10uM vs IVH-L,2.3600042202766964,0.031537628828584574,1.052108764508996,12.0,9.0,0.29546258429967037,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,10uM vs NPH,-0.44796750554676495,0.6595946534494428,-0.18288196832282785,12.0,12.0,0.8974901319191694,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,20uM vs CT,1.260325251476302,0.23887832888191488,0.5899003115206,9.0,11.0,0.6436841197416868,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,20uM vs IVH-E,2.24565458475788,0.04375025058692558,1.0586117233899714,9.0,9.0,0.32862474814066955,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,20uM vs IVH-L,2.1544922777329525,0.05138307234457529,1.0156373997326809,9.0,9.0,0.35806561552534416,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,20uM vs NPH,0.3883061392637113,0.7032037084749255,0.17377736547859596,9.0,12.0,0.908010527442515,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,CT vs IVH-E,2.0743722280047683,0.060875330320269594,0.9579176340737053,11.0,9.0,0.37678121841652884,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,CT vs IVH-L,1.892206847036022,0.08379002179864369,0.8742797479735149,11.0,9.0,0.4515629917292175,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,CT vs NPH,-1.1093945167731902,0.2859297738088291,-0.4552614288829621,11.0,12.0,0.6862314571411898,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,IVH-E vs IVH-L,-0.12124269789639515,0.905008841065534,-0.05715435590126198,9.0,9.0,0.9675535967238602,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,IVH-E vs NPH,-2.349718950454621,0.02984309892653104,-1.0078974951347426,9.0,12.0,0.2888041831599778,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,6,welch_t,IVH-L vs NPH,-2.229040164621953,0.03814855369210665,-0.9571970849661626,9.0,12.0,0.31498805800822005,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,anova,all_groups,4.661570521459846,0.0009772177422408032,,,,0.0009772177422408032,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,10uM vs 20uM,-1.6629486508452054,0.11147113106320736,-0.6556396536193377,16.0,11.0,0.5013026246877095,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,10uM vs CT,1.2768076122375474,0.21308040308286447,0.4557721874617101,16.0,15.0,0.618620525079284,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,10uM vs IVH-E,3.3538919466195924,0.002978950878563107,1.3295851735580628,16.0,8.0,0.08378299345958738,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,10uM vs IVH-L,1.4910719620996011,0.1480870159966423,0.5538102304587957,16.0,12.0,0.5288821999880083,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,10uM vs NPH,0.22905697025635263,0.8204324227179797,0.08224142649779835,16.0,15.0,0.9396974984319634,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,20uM vs CT,2.923338793091039,0.010399590063138387,1.2021858697417258,11.0,15.0,0.1556647925382272,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,20uM vs IVH-E,4.600842171428323,0.00029295895402157974,2.044944710051462,11.0,8.0,0.014647947701078986,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,20uM vs IVH-L,3.051989011248648,0.007392698451054442,1.2860479819072275,11.0,12.0,0.1279505501144038,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,20uM vs NPH,1.8778303537038388,0.07513208939424112,0.7529560803440462,11.0,15.0,0.4361989898846419,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,CT vs IVH-E,2.6652894764205715,0.017254919340097995,1.1518764534076291,15.0,8.0,0.19834630158764532,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,CT vs IVH-L,0.34961147459761766,0.7297867254760506,0.13576408834436973,15.0,12.0,0.9186126614383855,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,CT vs NPH,-1.0307170065368645,0.31267092879937575,-0.37636463658962693,15.0,15.0,0.7142229338056806,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,IVH-E vs IVH-L,-2.17719096071175,0.04428850059184164,-0.9806186989490513,8.0,12.0,0.32862474814066955,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,IVH-E vs NPH,-3.1612450869404896,0.004855658952678008,-1.2885786669796369,8.0,15.0,0.10896462951207923,network_bursts_duration_mean (ratio to baseline)
network_bursts_duration_mean_ratio,9,welch_t,IVH-L vs NPH,-1.260982318069426,0.21907719651432614,-0.47948287078637064,12.0,15.0,0.6284375407038221,network_bursts_duration_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,anova,all_groups,0.7339251348737895,0.6012170712359901,,,,0.6012170712359901,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,10uM vs 20uM,-0.6360821792961451,0.5386286958878712,-0.31705293398810863,12.0,6.0,0.8489769287199371,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,10uM vs CT,-1.677208936054371,0.1090656330379554,-0.7123943783483674,12.0,10.0,0.4982693895135018,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,10uM vs IVH-E,-0.7072741923147035,0.48872798808061124,-0.29522037360681436,12.0,10.0,0.8280341198400321,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,10uM vs IVH-L,-0.9464702647953812,0.35830909398496646,-0.3893849894874767,12.0,11.0,0.753453702304836,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,10uM vs NPH,-0.7075729303871093,0.4869896894810556,-0.2947754568735527,12.0,11.0,0.8280341198400321,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,20uM vs CT,-0.7140238708170309,0.4926788896483907,-0.37589358582172466,6.0,10.0,0.8280341198400321,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,20uM vs IVH-E,0.1760843173384612,0.8653079906887133,0.09679994984778702,6.0,10.0,0.9547377449362848,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,20uM vs IVH-L,0.027762903815347188,0.9787243751510688,0.015373464506618471,6.0,11.0,0.9941895458645168,network_bursts_inter_event_interval_mean (ratio to baseline)
network_bursts_inter_event_interval_mean_ratio,-6,welch_t,20uM vs NPH,0.06555792488829335,0.9490546189027006,0.03362276504939056,6.0,11.0,0.9817806402441731,network_bursts_inter_event_interval_mean (ratio to baseline)
